tweet_id,timestamp,likes,retweet_count
821886076407029760,Thu Jan 19 01:04:45 +0000 2017,10697,2149
821813639212650496,Wed Jan 18 20:16:54 +0000 2017,0,3129
821765923262631936,Wed Jan 18 17:07:18 +0000 2017,7920,1557
821522889702862852,Wed Jan 18 01:01:34 +0000 2017,7592,1635
821421320206483457,Tue Jan 17 18:17:58 +0000 2017,0,5138
821407182352777218,Tue Jan 17 17:21:47 +0000 2017,11128,4005
821153421864615936,Tue Jan 17 00:33:26 +0000 2017,237,9
821149554670182400,Tue Jan 17 00:18:04 +0000 2017,8123,1828
821107785811234820,Mon Jan 16 21:32:06 +0000 2017,9088,1979
821044531881721856,Mon Jan 16 17:20:45 +0000 2017,11983,2132
820837357901512704,Mon Jan 16 03:37:31 +0000 2017,0,6255
820749716845686786,Sun Jan 15 21:49:15 +0000 2017,29903,9245
820690176645140481,Sun Jan 15 17:52:40 +0000 2017,11610,3007
820494788566847489,Sun Jan 15 04:56:16 +0000 2017,0,523
820446719150292993,Sun Jan 15 01:45:15 +0000 2017,0,2400
820314633777061888,Sat Jan 14 17:00:24 +0000 2017,3164,523
820078625395449857,Sat Jan 14 01:22:35 +0000 2017,18688,5808
820013781606658049,Fri Jan 13 21:04:55 +0000 2017,0,1087
819952236453363712,Fri Jan 13 17:00:21 +0000 2017,5030,1087
819924195358416896,Fri Jan 13 15:08:56 +0000 2017,12260,4557
819711362133872643,Fri Jan 13 01:03:12 +0000 2017,12646,2882
819588359383371776,Thu Jan 12 16:54:26 +0000 2017,9166,1872
819347104292290561,Thu Jan 12 00:55:47 +0000 2017,6854,1120
819238181065359361,Wed Jan 11 17:42:57 +0000 2017,2143,379
819227688460238848,Wed Jan 11 17:01:16 +0000 2017,21839,6255
819015337530290176,Wed Jan 11 02:57:27 +0000 2017,0,34614
819015331746349057,Wed Jan 11 02:57:26 +0000 2017,0,17831
819006400881917954,Wed Jan 11 02:21:57 +0000 2017,43110,17831
819004803107983360,Wed Jan 11 02:15:36 +0000 2017,82826,34614
818646164899774465,Tue Jan 10 02:30:30 +0000 2017,0,19499
818627210458333184,Tue Jan 10 01:15:10 +0000 2017,21271,7076
818614493328580609,Tue Jan 10 00:24:38 +0000 2017,9324,2358
818588835076603904,Mon Jan 09 22:42:41 +0000 2017,0,5708
818536468981415936,Mon Jan 09 19:14:36 +0000 2017,10295,2281
818307523543449600,Mon Jan 09 04:04:51 +0000 2017,0,7487
818259473185828864,Mon Jan 09 00:53:55 +0000 2017,10434,2091
818145370475810820,Sun Jan 08 17:20:31 +0000 2017,11635,2375
817908911860748288,Sun Jan 08 01:40:55 +0000 2017,4615,741
817827839487737858,Sat Jan 07 20:18:46 +0000 2017,48745,25189
817777686764523521,Sat Jan 07 16:59:28 +0000 2017,10239,2527
817536400337801217,Sat Jan 07 01:00:41 +0000 2017,11151,2739
817502432452313088,Fri Jan 06 22:45:43 +0000 2017,0,3153
817423860136083457,Fri Jan 06 17:33:29 +0000 2017,31920,13630
817415592588222464,Fri Jan 06 17:00:38 +0000 2017,5309,892
817181837579653120,Fri Jan 06 01:31:47 +0000 2017,0,7889
817171292965273600,Fri Jan 06 00:49:53 +0000 2017,8316,1876
817120970343411712,Thu Jan 05 21:29:55 +0000 2017,11568,2419
817056546584727552,Thu Jan 05 17:13:55 +0000 2017,8154,1524
816829038950027264,Thu Jan 05 02:09:53 +0000 2017,0,4402
816816676327063552,Thu Jan 05 01:20:46 +0000 2017,9497,1900
816697700272001025,Wed Jan 04 17:27:59 +0000 2017,9267,2063
816450570814898180,Wed Jan 04 01:05:59 +0000 2017,28770,7487
816336735214911488,Tue Jan 03 17:33:39 +0000 2017,8182,1808
816091915477250048,Tue Jan 03 01:20:49 +0000 2017,8496,1995
816062466425819140,Mon Jan 02 23:23:48 +0000 2017,0,946
816014286006976512,Mon Jan 02 20:12:21 +0000 2017,0,4894
815990720817401858,Mon Jan 02 18:38:42 +0000 2017,4699,946
815966073409433600,Mon Jan 02 17:00:46 +0000 2017,21186,7889
815745968457060357,Mon Jan 02 02:26:09 +0000 2017,0,3869
815736392542261248,Mon Jan 02 01:48:06 +0000 2017,9327,2128
815639385530101762,Sun Jan 01 19:22:38 +0000 2017,7832,1559
815390420867969024,Sun Jan 01 02:53:20 +0000 2017,9844,3579
814986499976527872,Sat Dec 31 00:08:17 +0000 2016,7269,1191
814638523311648768,Fri Dec 30 01:05:33 +0000 2016,10711,2530
814578408554463233,Thu Dec 29 21:06:41 +0000 2016,0,5472
814530161257443328,Thu Dec 29 17:54:58 +0000 2016,8232,1744
814153002265309185,Wed Dec 28 16:56:16 +0000 2016,27320,8129
813944609378369540,Wed Dec 28 03:08:11 +0000 2016,0,2966
813910438903693312,Wed Dec 28 00:52:25 +0000 2016,8871,1739
813812741911748608,Tue Dec 27 18:24:12 +0000 2016,34688,13068
813800681631023104,Tue Dec 27 17:36:16 +0000 2016,7893,1654
813217897535406080,Mon Dec 26 03:00:30 +0000 2016,17722,6865
813202720496779264,Mon Dec 26 02:00:11 +0000 2016,8780,1710
813187593374461952,Mon Dec 26 01:00:05 +0000 2016,18862,4058
813172488309972993,Mon Dec 26 00:00:03 +0000 2016,8820,1812
813157409116065792,Sun Dec 25 23:00:08 +0000 2016,7393,2072
813142292504645637,Sun Dec 25 22:00:04 +0000 2016,8097,2250
813130366689148928,Sun Dec 25 21:12:41 +0000 2016,4268,422
813127251579564032,Sun Dec 25 21:00:18 +0000 2016,11239,2927
813112105746448384,Sun Dec 25 20:00:07 +0000 2016,9813,2575
813096984823349248,Sun Dec 25 19:00:02 +0000 2016,10053,3399
813081950185472002,Sun Dec 25 18:00:17 +0000 2016,9436,2604
813066809284972545,Sun Dec 25 17:00:08 +0000 2016,7553,1834
813051746834595840,Sun Dec 25 16:00:16 +0000 2016,19959,6878
812781120811126785,Sat Dec 24 22:04:54 +0000 2016,7168,1787
812709060537683968,Sat Dec 24 17:18:34 +0000 2016,6306,1356
812503143955202048,Sat Dec 24 03:40:19 +0000 2016,5747,1149
812466873996607488,Sat Dec 24 01:16:12 +0000 2016,7584,1802
812372279581671427,Fri Dec 23 19:00:19 +0000 2016,12960,3436
811985624773361665,Thu Dec 22 17:23:53 +0000 2016,6925,1315
811744202451197953,Thu Dec 22 01:24:33 +0000 2016,7174,1485
811647686436880384,Wed Dec 21 19:01:02 +0000 2016,5330,686
811627233043480576,Wed Dec 21 17:39:46 +0000 2016,12105,2862
811386762094317568,Wed Dec 21 01:44:13 +0000 2016,19909,5998
810984652412424192,Mon Dec 19 23:06:23 +0000 2016,5068,1340
810896069567610880,Mon Dec 19 17:14:23 +0000 2016,8564,1649
810657578271330305,Mon Dec 19 01:26:42 +0000 2016,10451,2478
810284430598270976,Sun Dec 18 00:43:57 +0000 2016,33397,10518
810254108431155201,Sat Dec 17 22:43:27 +0000 2016,14006,3176
809920764300447744,Sat Dec 17 00:38:52 +0000 2016,14807,3695
809808892968534016,Fri Dec 16 17:14:20 +0000 2016,0,4598
809448704142938112,Thu Dec 15 17:23:04 +0000 2016,6620,1375
809220051211603969,Thu Dec 15 02:14:29 +0000 2016,18935,5266
809084759137812480,Wed Dec 14 17:16:53 +0000 2016,12593,3316
808838249661788160,Wed Dec 14 00:57:20 +0000 2016,9660,2872
808733504066486276,Tue Dec 13 18:01:07 +0000 2016,7526,2037
808501579447930884,Tue Dec 13 02:39:32 +0000 2016,10774,2461
808344865868283904,Mon Dec 12 16:16:49 +0000 2016,40302,19499
808134635716833280,Mon Dec 12 02:21:26 +0000 2016,0,5533
808106460588765185,Mon Dec 12 00:29:28 +0000 2016,8406,2074
808001312164028416,Sun Dec 11 17:31:39 +0000 2016,11877,3324
807621403335917568,Sat Dec 10 16:22:02 +0000 2016,13886,3401
807106840509214720,Fri Dec 09 06:17:20 +0000 2016,111921,51791
807059379405148160,Fri Dec 09 03:08:45 +0000 2016,0,6913
807010152071229440,Thu Dec 08 23:53:08 +0000 2016,12504,3642
806629075125202948,Wed Dec 07 22:38:52 +0000 2016,70747,32473
806620845233815552,Wed Dec 07 22:06:10 +0000 2016,0,5158
806576416489959424,Wed Dec 07 19:09:37 +0000 2016,4665,1828
806542213899489280,Wed Dec 07 16:53:43 +0000 2016,9752,2223
806242860592926720,Tue Dec 06 21:04:11 +0000 2016,0,10913
806219024703037440,Tue Dec 06 19:29:28 +0000 2016,6148,1134
805958939288408065,Tue Dec 06 02:15:59 +0000 2016,0,5029
805932879469572096,Tue Dec 06 00:32:26 +0000 2016,7907,1806
805826884734976000,Mon Dec 05 17:31:15 +0000 2016,6251,1721
805823200554876929,Mon Dec 05 17:16:37 +0000 2016,0,7501
805520635690676224,Sun Dec 04 21:14:20 +0000 2016,5494,1556
805487436403003392,Sun Dec 04 19:02:24 +0000 2016,8366,2383
805207613751304193,Sun Dec 04 00:30:29 +0000 2016,7501,1630
804738756058218496,Fri Dec 02 17:27:25 +0000 2016,13018,3607
804475857670639616,Fri Dec 02 00:02:45 +0000 2016,5858,1895
804413760345620481,Thu Dec 01 19:56:00 +0000 2016,0,3018
804026241225523202,Wed Nov 30 18:16:08 +0000 2016,42164,15097
803773340896923648,Wed Nov 30 01:31:12 +0000 2016,9581,2592
803692223237865472,Tue Nov 29 20:08:52 +0000 2016,0,6946
803638050916102144,Tue Nov 29 16:33:36 +0000 2016,10409,3892
803380650405482500,Mon Nov 28 23:30:47 +0000 2016,7410,1773
803321560782307329,Mon Nov 28 19:35:59 +0000 2016,0,4973
803276597545603072,Mon Nov 28 16:37:19 +0000 2016,9574,2306
802952499103731712,Sun Nov 27 19:09:28 +0000 2016,8598,1881
802624713319034886,Sat Nov 26 21:26:58 +0000 2016,0,2732
802600418706604034,Sat Nov 26 19:50:26 +0000 2016,6781,1388
802572683846291456,Sat Nov 26 18:00:13 +0000 2016,8535,2363
802323869084381190,Sat Nov 26 01:31:31 +0000 2016,15374,5495
802265048156610565,Fri Nov 25 21:37:47 +0000 2016,6637,1301
802239329049477120,Fri Nov 25 19:55:35 +0000 2016,8667,2466
802185808107208704,Fri Nov 25 16:22:55 +0000 2016,0,251
801958328846974976,Fri Nov 25 01:18:59 +0000 2016,7382,1600
801854953262350336,Thu Nov 24 18:28:13 +0000 2016,1726,220
801538201127157760,Wed Nov 23 21:29:33 +0000 2016,7837,1958
801285448605831168,Wed Nov 23 04:45:12 +0000 2016,5754,775
801167903437357056,Tue Nov 22 20:58:07 +0000 2016,23223,5533
801127390143516673,Tue Nov 22 18:17:08 +0000 2016,0,3714
801115127852503040,Tue Nov 22 17:28:25 +0000 2016,7694,1986
800859414831898624,Tue Nov 22 00:32:18 +0000 2016,651,91
800855607700029440,Tue Nov 22 00:17:10 +0000 2016,0,1521
800751577355128832,Mon Nov 21 17:23:47 +0000 2016,10109,2643
800513324630806528,Mon Nov 21 01:37:04 +0000 2016,12526,2839
800459316964663297,Sun Nov 20 22:02:27 +0000 2016,9062,2066
800443802682937345,Sun Nov 20 21:00:48 +0000 2016,0,4038
800388270626521089,Sun Nov 20 17:20:08 +0000 2016,10638,2642
800188575492947969,Sun Nov 20 04:06:37 +0000 2016,0,3703
800141422401830912,Sun Nov 20 00:59:15 +0000 2016,14543,2400
800018252395122689,Sat Nov 19 16:49:49 +0000 2016,26967,12356
799774291445383169,Sat Nov 19 00:40:24 +0000 2016,0,4380
799757965289017345,Fri Nov 18 23:35:32 +0000 2016,7990,2011
799422933579902976,Fri Nov 18 01:24:14 +0000 2016,7700,1807
799308762079035393,Thu Nov 17 17:50:33 +0000 2016,0,5100
799297110730567681,Thu Nov 17 17:04:16 +0000 2016,9409,2574
799063482566066176,Thu Nov 17 01:35:54 +0000 2016,7709,2346
798933969379225600,Wed Nov 16 17:01:16 +0000 2016,12452,4169
798925684722855936,Wed Nov 16 16:28:21 +0000 2016,7172,1366
798705661114773508,Wed Nov 16 01:54:03 +0000 2016,0,6238
798701998996647937,Wed Nov 16 01:39:30 +0000 2016,0,7274
798697898615730177,Wed Nov 16 01:23:12 +0000 2016,0,6115
798694562394996736,Wed Nov 16 01:09:57 +0000 2016,0,4658
798686750113755136,Wed Nov 16 00:38:54 +0000 2016,0,2185
798682547630837760,Wed Nov 16 00:22:12 +0000 2016,0,4442
798673117451325440,Tue Nov 15 23:44:44 +0000 2016,0,5243
798665375516884993,Tue Nov 15 23:13:58 +0000 2016,0,3689
798644042770751489,Tue Nov 15 21:49:12 +0000 2016,0,1748
798628517273620480,Tue Nov 15 20:47:30 +0000 2016,0,1868
798585098161549313,Tue Nov 15 17:54:59 +0000 2016,0,5292
798576900688019456,Tue Nov 15 17:22:24 +0000 2016,0,5500
798340744599797760,Tue Nov 15 01:44:00 +0000 2016,0,3148
798209839306514432,Mon Nov 14 17:03:50 +0000 2016,9945,2426
797971864723324932,Mon Nov 14 01:18:12 +0000 2016,10986,2897
797545162159308800,Sat Nov 12 21:02:38 +0000 2016,13905,4630
797236660651966464,Sat Nov 12 00:36:46 +0000 2016,18984,6182
797165961484890113,Fri Nov 11 19:55:50 +0000 2016,213,24
796904159865868288,Fri Nov 11 02:35:32 +0000 2016,0,8375
796865951799083009,Fri Nov 11 00:03:42 +0000 2016,7329,1833
796759840936919040,Thu Nov 10 17:02:03 +0000 2016,11232,2844
796563435802726400,Thu Nov 10 04:01:37 +0000 2016,0,6766
796484825502875648,Wed Nov 09 22:49:15 +0000 2016,7206,1657
796387464403357696,Wed Nov 09 16:22:22 +0000 2016,10483,3901
796177847564038144,Wed Nov 09 02:29:25 +0000 2016,0,13409
796149749086875649,Wed Nov 09 00:37:46 +0000 2016,30583,13409
796125600683540480,Tue Nov 08 23:01:49 +0000 2016,4747,1689
796116448414461957,Tue Nov 08 22:25:27 +0000 2016,8668,2258
796080075804475393,Tue Nov 08 20:00:55 +0000 2016,8036,2172
796031486298386433,Tue Nov 08 16:47:50 +0000 2016,10295,3512
795464331001561088,Mon Nov 07 03:14:10 +0000 2016,46907,22035
795400264262053889,Sun Nov 06 22:59:35 +0000 2016,9537,2692
795076730285391872,Sun Nov 06 01:33:58 +0000 2016,15377,5114
794983741416415232,Sat Nov 05 19:24:28 +0000 2016,0,3170
794926597468000259,Sat Nov 05 15:37:24 +0000 2016,9705,2166
794355576146903043,Fri Nov 04 01:48:22 +0000 2016,0,9696
794332329137291264,Fri Nov 04 00:15:59 +0000 2016,9158,2545
794205286408003585,Thu Nov 03 15:51:10 +0000 2016,8789,3122
793962221541933056,Wed Nov 02 23:45:19 +0000 2016,15942,4598
793845145112371200,Wed Nov 02 16:00:06 +0000 2016,8787,1752
793614319594401792,Wed Nov 02 00:42:53 +0000 2016,0,2937
793601777308463104,Tue Nov 01 23:53:02 +0000 2016,7594,1523
793500921481273345,Tue Nov 01 17:12:16 +0000 2016,10144,2239
793286476301799424,Tue Nov 01 03:00:09 +0000 2016,23389,8615
793271401113350145,Tue Nov 01 02:00:14 +0000 2016,8276,2257
793256262322548741,Tue Nov 01 01:00:05 +0000 2016,18987,7835
793241302385262592,Tue Nov 01 00:00:38 +0000 2016,10016,3090
793226087023144960,Mon Oct 31 23:00:11 +0000 2016,9297,2730
793210959003287553,Mon Oct 31 22:00:04 +0000 2016,8494,2617
793195938047070209,Mon Oct 31 21:00:23 +0000 2016,14488,5292
793180763617361921,Mon Oct 31 20:00:05 +0000 2016,6579,1874
793165685325201412,Mon Oct 31 19:00:10 +0000 2016,8927,2636
793150605191548928,Mon Oct 31 18:00:14 +0000 2016,5865,1600
793135492858580992,Mon Oct 31 17:00:11 +0000 2016,6100,2368
793120401413079041,Mon Oct 31 16:00:13 +0000 2016,12054,3699
792913359805018113,Mon Oct 31 02:17:31 +0000 2016,13629,3729
792883833364439040,Mon Oct 31 00:20:11 +0000 2016,10740,4016
792773781206999040,Sun Oct 30 17:02:53 +0000 2016,7012,1577
792394556390137856,Sat Oct 29 15:55:58 +0000 2016,12764,4027
792050063153438720,Fri Oct 28 17:07:05 +0000 2016,6791,1678
791821351946420224,Fri Oct 28 01:58:16 +0000 2016,0,19778
791784077045166082,Thu Oct 27 23:30:09 +0000 2016,0,8929
791780927877898241,Thu Oct 27 23:17:38 +0000 2016,0,3569
791774931465953280,Thu Oct 27 22:53:48 +0000 2016,42855,20826
791672322847637504,Thu Oct 27 16:06:04 +0000 2016,11173,2937
791406955684368384,Wed Oct 26 22:31:36 +0000 2016,12516,3869
791312159183634433,Wed Oct 26 16:14:55 +0000 2016,8338,2374
791026214425268224,Tue Oct 25 21:18:40 +0000 2016,0,3830
790987426131050500,Tue Oct 25 18:44:32 +0000 2016,9326,1995
790946055508652032,Tue Oct 25 16:00:09 +0000 2016,15898,4402
790723298204217344,Tue Oct 25 01:14:59 +0000 2016,0,2155
790698755171364864,Mon Oct 24 23:37:28 +0000 2016,7819,1814
790581949425475584,Mon Oct 24 15:53:19 +0000 2016,19619,6668
790337589677002753,Sun Oct 23 23:42:19 +0000 2016,7434,1771
790277117346975746,Sun Oct 23 19:42:02 +0000 2016,11931,2966
790227638568808452,Sun Oct 23 16:25:25 +0000 2016,0,3325
789986466051088384,Sun Oct 23 00:27:05 +0000 2016,8822,2155
789960241177853952,Sat Oct 22 22:42:52 +0000 2016,0,3850
789903600034189313,Sat Oct 22 18:57:48 +0000 2016,9811,3891
789628658055020548,Sat Oct 22 00:45:17 +0000 2016,7099,1654
789599242079838210,Fri Oct 21 22:48:24 +0000 2016,6400,1800
789530877013393408,Fri Oct 21 18:16:44 +0000 2016,11114,3170
789314372632018944,Fri Oct 21 03:56:25 +0000 2016,8215,2146
789280767834746880,Fri Oct 21 01:42:53 +0000 2016,0,4602
789268448748703744,Fri Oct 21 00:53:56 +0000 2016,8681,2455
789137962068021249,Thu Oct 20 16:15:26 +0000 2016,9252,2617
788908386943430656,Thu Oct 20 01:03:11 +0000 2016,26133,11744
788765914992902144,Wed Oct 19 15:37:03 +0000 2016,25974,9696
788552643979468800,Wed Oct 19 01:29:35 +0000 2016,0,6687
788412144018661376,Tue Oct 18 16:11:17 +0000 2016,14761,4946
788178268662984705,Tue Oct 18 00:41:57 +0000 2016,6914,1984
788150585577050112,Mon Oct 17 22:51:57 +0000 2016,5812,1207
788070120937619456,Mon Oct 17 17:32:13 +0000 2016,0,3225
788039637453406209,Mon Oct 17 15:31:05 +0000 2016,5811,1236
787810552592695296,Mon Oct 17 00:20:47 +0000 2016,8170,2850
787717603741622272,Sun Oct 16 18:11:26 +0000 2016,9728,2592
787397959788929025,Sat Oct 15 21:01:17 +0000 2016,10350,2676
787322443945877504,Sat Oct 15 16:01:13 +0000 2016,7413,1633
787111942498508800,Sat Oct 15 02:04:45 +0000 2016,0,6310
786963064373534720,Fri Oct 14 16:13:10 +0000 2016,25337,7459
786729988674449408,Fri Oct 14 00:47:00 +0000 2016,0,2281
786709082849828864,Thu Oct 13 23:23:56 +0000 2016,17386,5745
786664955043049472,Thu Oct 13 20:28:35 +0000 2016,10069,2372
786595970293370880,Thu Oct 13 15:54:28 +0000 2016,9002,2933
786363235746385920,Thu Oct 13 00:29:39 +0000 2016,10302,3228
786286427768250368,Wed Oct 12 19:24:27 +0000 2016,7576,2657
786233965241827333,Wed Oct 12 15:55:59 +0000 2016,14439,4403
786051337297522688,Wed Oct 12 03:50:17 +0000 2016,1358,150
786036967502913536,Wed Oct 12 02:53:11 +0000 2016,0,6517
785927819176054784,Tue Oct 11 19:39:28 +0000 2016,10836,2996
785872687017132033,Tue Oct 11 16:00:24 +0000 2016,6358,1676
785639753186217984,Tue Oct 11 00:34:48 +0000 2016,7469,2108
785533386513321988,Mon Oct 10 17:32:08 +0000 2016,8610,1846
785515384317313025,Mon Oct 10 16:20:36 +0000 2016,5804,1170
785264754247995392,Sun Oct 09 23:44:41 +0000 2016,6914,1524
785170936622350336,Sun Oct 09 17:31:53 +0000 2016,11399,4512
784826020293709826,Sat Oct 08 18:41:19 +0000 2016,9596,3018
784517518371221505,Fri Oct 07 22:15:26 +0000 2016,8514,2372
784431430411685888,Fri Oct 07 16:33:21 +0000 2016,5450,1185
784183165795655680,Fri Oct 07 00:06:50 +0000 2016,19003,7501
784057939640352768,Thu Oct 06 15:49:14 +0000 2016,28168,10384
783839966405230592,Thu Oct 06 01:23:05 +0000 2016,28451,10077
783821107061198850,Thu Oct 06 00:08:09 +0000 2016,7000,1832
783695101801398276,Wed Oct 05 15:47:27 +0000 2016,9889,3000
783466772167098368,Wed Oct 05 00:40:09 +0000 2016,7996,2081
783391753726550016,Tue Oct 04 19:42:03 +0000 2016,16033,5105
783347506784731136,Tue Oct 04 16:46:14 +0000 2016,0,5168
783334639985389568,Tue Oct 04 15:55:06 +0000 2016,27559,10913
783085703974514689,Mon Oct 03 23:25:55 +0000 2016,7749,2025
782969140009107456,Mon Oct 03 15:42:44 +0000 2016,22867,6913
782747134529531904,Mon Oct 03 01:00:34 +0000 2016,7083,1323
782722598790725632,Sun Oct 02 23:23:04 +0000 2016,16335,5029
782598640137187329,Sun Oct 02 15:10:30 +0000 2016,7400,1770
782305867769217024,Sat Oct 01 19:47:08 +0000 2016,15749,5138
782021823840026624,Sat Oct 01 00:58:26 +0000 2016,0,5755
781955203444699136,Fri Sep 30 20:33:43 +0000 2016,10589,3147
781661882474196992,Fri Sep 30 01:08:10 +0000 2016,9898,2529
781655249211752448,Fri Sep 30 00:41:48 +0000 2016,3795,1057
781524693396357120,Thu Sep 29 16:03:01 +0000 2016,19632,5158
781308096455073793,Thu Sep 29 01:42:20 +0000 2016,6762,2391
781251288990355457,Wed Sep 28 21:56:36 +0000 2016,7937,1934
781163403222056960,Wed Sep 28 16:07:23 +0000 2016,9301,2586
780931614150983680,Wed Sep 28 00:46:20 +0000 2016,20527,6766
780858289093574656,Tue Sep 27 19:54:58 +0000 2016,6822,1871
780800785462489090,Tue Sep 27 16:06:28 +0000 2016,5207,1203
780601303617732608,Tue Sep 27 02:53:48 +0000 2016,11451,3129
780543529827336192,Mon Sep 26 23:04:13 +0000 2016,5963,1629
780496263422808064,Mon Sep 26 19:56:24 +0000 2016,0,3432
780476555013349377,Mon Sep 26 18:38:05 +0000 2016,0,104
780459368902959104,Mon Sep 26 17:29:48 +0000 2016,5006,1006
780192070812196864,Sun Sep 25 23:47:39 +0000 2016,8230,2094
780092040432480260,Sun Sep 25 17:10:10 +0000 2016,0,2145
780074436359819264,Sun Sep 25 16:00:13 +0000 2016,11455,4591
779834332596887552,Sun Sep 25 00:06:08 +0000 2016,17795,6517
779377524342161408,Fri Sep 23 17:50:56 +0000 2016,8278,2897
779124354206535695,Fri Sep 23 01:04:56 +0000 2016,0,17069
779056095788752897,Thu Sep 22 20:33:42 +0000 2016,13937,4223
778990705243029504,Thu Sep 22 16:13:51 +0000 2016,18795,6665
778774459159379968,Thu Sep 22 01:54:34 +0000 2016,0,9183
778764940568104960,Thu Sep 22 01:16:45 +0000 2016,823,338
778748913645780993,Thu Sep 22 00:13:04 +0000 2016,6473,1210
778650543019483137,Wed Sep 21 17:42:10 +0000 2016,5431,1395
778624900596654080,Wed Sep 21 16:00:17 +0000 2016,4348,944
778408200802557953,Wed Sep 21 01:39:11 +0000 2016,12896,4017
778396591732486144,Wed Sep 21 00:53:04 +0000 2016,0,11371
778383385161035776,Wed Sep 21 00:00:35 +0000 2016,5516,1021
778286810187399168,Tue Sep 20 17:36:50 +0000 2016,9765,3071
778039087836069888,Tue Sep 20 01:12:28 +0000 2016,8002,2471
778027034220126208,Tue Sep 20 00:24:34 +0000 2016,6205,1495
777953400541634568,Mon Sep 19 19:31:59 +0000 2016,0,3277
777885040357281792,Mon Sep 19 15:00:20 +0000 2016,6009,1519
777684233540206592,Mon Sep 19 01:42:24 +0000 2016,10643,2732
777641927919427584,Sun Sep 18 22:54:18 +0000 2016,0,3930
777621514455814149,Sun Sep 18 21:33:11 +0000 2016,8246,2346
777189768882946048,Sat Sep 17 16:57:35 +0000 2016,13361,3994
776819012571455488,Fri Sep 16 16:24:19 +0000 2016,0,12641
776813020089548800,Fri Sep 16 16:00:31 +0000 2016,4622,1119
776477788987613185,Thu Sep 15 17:48:25 +0000 2016,8269,2571
776249906839351296,Thu Sep 15 02:42:54 +0000 2016,0,8489
776218204058357768,Thu Sep 15 00:36:55 +0000 2016,28162,14771
776201521193218049,Wed Sep 14 23:30:38 +0000 2016,9039,2341
776113305656188928,Wed Sep 14 17:40:06 +0000 2016,11141,4038
776088319444877312,Wed Sep 14 16:00:49 +0000 2016,1718,142
775898661951791106,Wed Sep 14 03:27:11 +0000 2016,0,15580
775842724423557120,Tue Sep 13 23:44:54 +0000 2016,11058,2469
775733305207554048,Tue Sep 13 16:30:07 +0000 2016,13110,3714
775729183532220416,Tue Sep 13 16:13:44 +0000 2016,12290,4286
775364825476165632,Mon Sep 12 16:05:54 +0000 2016,6967,2727
775350846108426240,Mon Sep 12 15:10:21 +0000 2016,9600,3635
775085132600442880,Sun Sep 11 21:34:30 +0000 2016,14663,4380
774757898236878852,Sat Sep 10 23:54:11 +0000 2016,8149,1659
774639387460112384,Sat Sep 10 16:03:16 +0000 2016,6373,1618
774314403806253056,Fri Sep 09 18:31:54 +0000 2016,20586,5100
773985732834758656,Thu Sep 08 20:45:53 +0000 2016,10185,3591
773922284943896577,Thu Sep 08 16:33:46 +0000 2016,6073,1630
773704687002451968,Thu Sep 08 02:09:06 +0000 2016,6249,1501
773670353721753600,Wed Sep 07 23:52:41 +0000 2016,5063,1228
773547596996571136,Wed Sep 07 15:44:53 +0000 2016,20866,5708
773336787167145985,Wed Sep 07 01:47:12 +0000 2016,0,4682
773308824254029826,Tue Sep 06 23:56:05 +0000 2016,22027,6963
773247561583001600,Tue Sep 06 19:52:39 +0000 2016,8902,3013
773191612633579521,Tue Sep 06 16:10:20 +0000 2016,9422,3812
772877495989305348,Mon Sep 05 19:22:09 +0000 2016,8066,3588
772826264096874500,Mon Sep 05 15:58:34 +0000 2016,7582,2216
772615324260794368,Mon Sep 05 02:00:22 +0000 2016,0,3130
772581559778025472,Sun Sep 04 23:46:12 +0000 2016,6124,1588
772193107915964416,Sat Sep 03 22:02:38 +0000 2016,5690,1291
772152991789019136,Sat Sep 03 19:23:13 +0000 2016,3599,1055
772117678702071809,Sat Sep 03 17:02:54 +0000 2016,3560,688
772114945936949249,Sat Sep 03 16:52:02 +0000 2016,2585,440
772102971039580160,Sat Sep 03 16:04:27 +0000 2016,3780,866
771908950375665664,Sat Sep 03 03:13:29 +0000 2016,6202,1759
771770456517009408,Fri Sep 02 18:03:10 +0000 2016,11315,3148
771500966810099713,Fri Sep 02 00:12:18 +0000 2016,7789,2429
771380798096281600,Thu Sep 01 16:14:48 +0000 2016,9936,4682
771171053431250945,Thu Sep 01 02:21:21 +0000 2016,0,6919
771136648247640064,Thu Sep 01 00:04:38 +0000 2016,8631,2718
771102124360998913,Wed Aug 31 21:47:27 +0000 2016,5880,1338
771014301343748096,Wed Aug 31 15:58:28 +0000 2016,6499,1540
770787852854652928,Wed Aug 31 00:58:39 +0000 2016,4627,1107
770772759874076672,Tue Aug 30 23:58:40 +0000 2016,4898,1329
770655142660169732,Tue Aug 30 16:11:18 +0000 2016,6938,1671
770414278348247044,Tue Aug 30 00:14:12 +0000 2016,5962,1931
770293558247038976,Mon Aug 29 16:14:30 +0000 2016,5861,1358
770093767776997377,Mon Aug 29 03:00:36 +0000 2016,0,2820
770069151037685760,Mon Aug 29 01:22:47 +0000 2016,7164,2130
769940425801170949,Sun Aug 28 16:51:16 +0000 2016,29351,8856
769695466921623552,Sun Aug 28 00:37:54 +0000 2016,6055,1567
769335591808995329,Sat Aug 27 00:47:53 +0000 2016,0,7148
769212283578875904,Fri Aug 26 16:37:54 +0000 2016,5091,1603
768970937022709760,Fri Aug 26 00:38:52 +0000 2016,13431,6020
